customer_id,month,txn_count,txn_amount,app_logins,complaints,channel_atm,channel_mobile,channel_branch
101004,2,17,1211.61,10,0,0,0,0
101004,3,18,2557.0,7,0,0,1,0
101004,4,13,1320.35,7,1,1,1,1
101004,5,12,890.78,10,0,0,0,0
101004,6,19,693.93,11,1,1,0,0
101005,1,9,738.31,12,0,0,1,0
101005,2,14,1509.56,18,0,0,1,0
101005,3,12,845.12,15,0,1,1,0
101005,4,10,652.22,13,0,0,1,0
101005,5,6,635.48,27,0,0,1,0
101005,6,8,347.0,5,0,0,0,0
101006,1,8,326.79,12,1,1,0,0
101006,2,12,797.87,14,0,1,1,0
101006,3,15,1322.61,17,1,0,1,0
101006,4,12,895.32,13,0,0,0,0
101006,5,13,294.23,16,0,1,1,0
101006,6,16,1301.63,11,0,1,0,1
101007,1,11,739.7,6,0,1,0,1
101007,2,11,1486.84,7,1,0,1,0
101007,3,9,517.94,10,1,1,1,0
101007,4,9,917.57,8,0,0,1,1
101007,5,10,438.92,18,0,1,0,0
101007,6,8,1072.22,13,1,0,1,0
101008,1,16,473.97,9,0,0,0,1
101008,2,12,1058.46,5,0,1,0,0
101008,3,9,681.27,7,2,1,1,1
101008,4,11,765.99,12,0,0,0,0
101008,5,6,397.47,11,1,1,0,0
101008,6,8,1016.86,10,0,1,1,0
101009,1,20,1374.03,14,3,0,1,0
101009,2,23,487.51,11,2,1,1,0
101009,3,15,426.33,14,0,1,1,0
101009,4,25,2437.92,11,0,0,1,1
101009,5,27,2595.13,9,0,1,0,1
101009,6,28,3824.9,27,0,0,0,0
101010,1,18,561.31,18,0,0,0,0
101010,2,15,786.12,6,0,1,0,0
101010,3,12,979.49,5,1,1,1,1
101010,4,13,683.06,3,0,0,0,1
101010,5,16,1273.87,19,1,0,1,0
101010,6,23,1113.78,12,0,0,1,1
101011,1,7,1007.59,16,0,1,1,0
101011,2,11,899.8,16,1,1,1,0
101011,3,12,710.51,13,0,1,0,0
101011,4,7,964.61,9,0,0,1,0
101011,5,6,572.67,8,1,0,1,0
101011,6,11,462.6,14,0,0,0,0
101012,1,20,2965.92,7,1,1,1,0
101012,2,29,3405.91,8,1,1,0,1
101012,3,27,2016.51,8,0,0,0,0
101012,4,17,1582.7,13,1,1,1,0
101012,5,23,816.73,8,1,0,1,0
101012,6,12,1677.73,21,0,0,1,0
101013,1,20,1231.98,13,0,0,1,0
101013,2,17,2258.03,11,2,1,1,0
101013,3,12,273.24,13,0,0,1,0
101013,4,26,2364.4,10,0,0,0,0
101013,5,28,2354.08,16,0,0,1,0
101013,6,28,1996.6,18,0,0,1,0
101014,1,7,647.89,15,0,0,1,1
101014,2,9,866.54,11,0,1,1,0
101014,3,16,1645.58,10,1,0,1,1
101014,4,16,891.22,10,1,1,1,0
101014,5,11,1598.92,16,1,1,1,0
101014,6,9,379.32,12,0,0,1,0
101015,1,5,499.29,8,0,1,1,1
101015,2,6,669.91,12,0,0,0,0
101015,3,6,814.45,11,0,0,1,0
101015,4,6,560.14,12,1,0,1,0
101015,5,6,518.51,9,0,0,0,0
101015,6,3,400.86,12,0,1,0,0
101016,1,16,1579.32,18,2,0,0,1
101016,2,20,2068.56,4,0,0,0,1
101016,3,18,581.38,5,0,0,0,0
101016,4,15,2078.78,4,0,1,1,0
101016,5,12,770.12,14,1,0,1,0
101016,6,19,1731.25,12,1,1,1,0
101017,1,12,760.82,12,1,0,1,0
101017,2,29,2134.84,8,2,1,1,0
101017,3,25,1572.07,19,0,0,0,0
101017,4,22,482.36,12,2,0,1,0
101017,5,13,1258.78,14,0,1,1,1
101017,6,20,546.34,10,0,1,1,0
101018,1,13,1622.64,13,0,0,0,0
101018,2,21,1169.25,10,1,0,1,1
101018,3,24,2323.25,7,2,0,0,0
101018,4,11,714.41,20,0,0,1,1
101018,5,11,221.39,9,0,1,1,1
101018,6,19,2652.37,13,0,0,1,1
101019,1,11,979.59,7,0,0,0,0
101019,2,22,2470.96,11,0,1,1,0
101019,3,28,4004.48,15,1,1,1,0
101019,4,24,1331.95,7,1,1,1,0
101019,5,21,2590.6,17,0,0,1,0
101019,6,15,937.97,10,0,1,1,0
101020,1,10,1175.26,15,0,1,0,0
101020,2,12,689.12,12,0,0,1,1
101020,3,9,1153.73,12,1,0,0,0
101020,4,9,351.66,12,1,0,1,0
101020,5,15,1341.41,12,0,1,1,0
101020,6,17,616.5,10,0,0,0,0
101021,1,25,2755.29,18,0,0,0,0
101021,2,17,979.93,11,0,1,1,0
101021,3,31,1283.83,15,1,1,0,0
101021,4,34,3476.63,12,1,0,0,0
101021,5,25,1870.12,9,0,0,1,0
101021,6,24,3389.37,12,0,0,1,0
101022,1,6,449.67,19,0,1,0,0
101022,2,4,566.2,11,0,1,1,1
101022,3,4,401.95,17,1,1,0,0
101022,4,7,727.59,5,0,0,1,0
101022,5,8,407.36,13,0,0,1,0
101022,6,3,133.86,7,0,0,1,0
101023,1,11,341.44,6,1,0,0,0
101023,2,18,2098.72,11,1,0,1,0
101023,3,20,2420.3,15,0,1,1,1
101023,4,10,1183.32,12,0,0,1,0
101023,5,24,1807.61,11,0,0,1,0
101023,6,14,791.24,18,0,1,0,1
101024,1,18,1102.99,14,0,1,1,1
101024,2,16,1241.21,15,1,0,0,0
101024,3,10,587.77,15,0,0,0,0
101024,4,9,513.36,10,1,1,1,1
101024,5,18,802.37,13,0,0,0,0
101024,6,11,539.0,13,0,1,0,0
101025,1,5,550.93,15,0,1,1,1
101025,2,5,600.77,18,0,0,0,1
101025,3,6,293.36,8,0,1,0,0
101025,4,9,825.93,11,0,0,0,1
101025,5,8,457.57,8,0,1,1,0
101025,6,9,1095.77,10,1,1,0,0
101026,1,7,1009.66,6,1,0,1,0
101026,2,13,1321.28,11,2,0,1,0
101026,3,18,384.25,16,0,1,1,0
101026,4,13,704.73,12,0,0,0,1
101026,5,8,768.64,11,0,0,1,0
101026,6,9,1234.69,11,2,0,1,0
101027,1,10,271.0,8,0,0,0,0
101027,2,11,1346.91,8,0,0,1,0
101027,3,10,1070.33,15,1,0,1,0
101027,4,6,831.75,4,1,0,0,0
101027,5,9,295.29,14,2,1,1,0
101027,6,6,136.59,9,1,0,1,0
101028,1,6,863.38,11,1,1,1,0
101028,2,7,982.84,6,1,0,1,0
101028,3,6,706.55,21,0,0,1,0
101028,4,4,253.65,17,1,0,1,0
101028,5,3,446.04,21,0,1,0,0
101028,6,6,357.91,10,2,1,1,0
101029,1,11,868.94,26,0,0,0,1
101029,2,16,1725.37,18,1,1,1,0
101029,3,12,970.68,26,1,1,0,0
101029,4,21,1246.63,15,0,1,0,0
101029,5,15,772.27,26,0,1,1,1
101029,6,9,1246.28,9,0,0,1,0
101030,1,9,895.87,14,0,0,1,0
101030,2,8,870.76,17,0,0,0,0
101030,3,10,504.6,14,2,1,1,1
101030,4,11,934.42,20,0,0,0,0
101030,5,10,677.69,10,1,0,0,0
101030,6,7,650.15,21,1,0,0,0
101031,1,22,2714.79,8,0,1,1,0
101031,2,15,1647.45,7,0,0,1,0
101031,3,21,1160.8,9,0,0,1,0
101031,4,16,2203.52,13,1,1,0,1
101031,5,18,2613.88,10,0,0,1,0
101031,6,9,700.67,11,0,0,0,0
101032,1,8,692.73,20,0,0,0,0
101032,2,7,663.63,12,0,0,1,1
101032,3,8,311.27,7,0,1,1,1
101032,4,8,939.38,9,0,1,0,1
101032,5,9,600.88,14,1,0,0,0
101032,6,6,541.65,20,0,1,1,0
101033,1,14,1474.99,7,1,0,1,0
101033,2,18,1896.04,11,1,0,1,0
101033,3,26,2224.79,19,1,1,1,0
101033,4,22,1199.71,12,0,0,1,0
101033,5,16,1489.14,12,0,0,1,0
101033,6,27,3694.23,12,1,0,1,0
101034,1,17,1154.49,9,3,1,1,0
101034,2,14,1568.22,9,1,0,1,0
101034,3,11,1085.92,6,0,0,0,0
101034,4,10,200.58,12,2,0,1,0
101034,5,6,510.77,13,2,1,1,0
101034,6,8,1030.64,7,0,1,1,0
101035,1,7,775.91,4,0,0,1,0
101035,2,6,218.57,19,1,0,0,0
101035,3,6,733.36,16,0,1,1,0
101035,4,8,431.96,11,1,1,1,0
101035,5,10,1240.07,13,1,0,0,0
101035,6,7,765.27,15,2,0,1,0
101036,1,10,932.3,8,1,1,0,0
101036,2,10,1482.57,14,0,0,0,1
101036,3,8,949.4,13,0,1,1,0
101036,4,7,631.01,15,2,1,1,1
101036,5,10,302.27,9,0,0,1,0
101036,6,8,483.58,13,2,0,1,1
101037,1,4,510.73,8,1,1,0,0
101037,2,6,516.16,11,0,0,1,0
101037,3,5,685.66,7,1,1,1,1
101037,4,3,72.81,16,0,0,1,0
101037,5,6,647.99,12,1,0,1,1
101037,6,7,373.88,14,0,1,1,0
101038,1,12,517.09,14,0,0,1,0
101038,2,20,1638.51,3,0,1,1,1
101038,3,13,1791.85,8,1,1,0,0
101038,4,15,1512.01,18,1,0,0,0
101038,5,11,1101.78,8,0,0,1,1
101038,6,10,466.01,4,0,0,1,1
101039,1,8,995.3,17,0,1,1,0
101039,2,10,1032.26,8,0,0,0,0
101039,3,5,659.65,14,0,0,1,0
101039,4,6,239.78,12,1,0,0,0
101039,5,11,1596.7,8,0,1,0,0
101039,6,11,434.37,16,0,1,1,0
101040,1,12,569.48,8,1,1,1,1
101040,2,10,737.15,14,1,1,1,0
101040,3,18,1023.19,6,0,1,1,0
101040,4,12,1699.47,11,1,1,1,0
101040,5,13,803.41,3,1,0,0,0
101040,6,11,1243.48,14,0,0,1,0
101041,1,7,865.87,5,1,0,1,0
101041,2,15,937.96,20,1,1,1,0
101041,3,12,583.59,12,0,1,0,1
101041,4,14,1191.49,16,0,1,1,0
101041,5,7,532.07,15,0,0,1,0
101041,6,7,993.28,13,0,0,0,0
101042,1,25,2516.08,13,0,1,1,0
101042,2,19,1058.44,13,0,0,1,0
101042,3,14,909.06,6,0,0,1,0
101042,4,20,746.41,13,2,0,1,0
101042,5,18,846.16,17,0,1,0,0
101042,6,23,2924.53,4,0,0,1,1
101043,1,33,2455.11,9,0,0,0,1
101043,2,13,1928.41,10,0,1,1,1
101043,3,22,1326.02,16,0,0,1,0
101043,4,28,2448.95,14,0,0,0,0
101043,5,16,1356.61,11,1,0,0,0
101043,6,24,561.05,11,0,1,1,0
101044,1,8,1098.85,5,0,1,1,0
101044,2,8,239.31,13,1,0,1,0
101044,3,13,1392.22,12,1,0,1,0
101044,4,6,592.3,11,0,1,0,0
101044,5,11,1103.44,11,1,1,1,0
101044,6,7,472.24,19,3,0,1,0
101045,1,8,831.12,15,0,1,1,1
101045,2,8,842.38,17,1,1,1,0
101045,3,9,1072.87,9,0,0,1,0
101045,4,6,585.98,18,0,0,1,1
101045,5,8,181.93,17,0,0,1,0
101045,6,8,1005.2,14,0,1,1,0
101046,1,6,299.09,11,1,1,1,1
101046,2,10,424.04,10,0,0,0,1
101046,3,10,1121.01,20,0,0,1,0
101046,4,5,157.38,22,1,0,0,0
101046,5,7,236.45,8,0,1,1,0
101046,6,10,356.88,8,0,0,1,0
101047,1,18,1997.05,9,0,0,1,0
101047,2,13,1317.09,15,0,0,0,1
101047,3,10,515.52,13,1,1,1,0
101047,4,16,2356.76,9,0,1,0,1
101047,5,16,943.55,12,0,0,1,0
101047,6,9,859.47,11,0,0,1,0
101048,1,2,152.82,16,0,0,1,0
101048,2,2,194.53,11,0,1,1,0
101048,3,3,286.31,8,0,0,1,0
101048,4,3,357.75,13,1,1,1,0
101048,5,2,169.75,12,0,1,1,0
101048,6,3,190.55,16,0,1,1,0
101049,1,18,2011.59,17,0,0,1,0
101049,2,18,636.12,23,1,0,1,1
101049,3,24,2540.74,16,0,0,1,0
101049,4,10,907.69,11,1,0,1,0
101049,5,14,994.64,17,0,1,0,1
101049,6,13,371.6,12,0,0,1,0
101050,1,27,980.18,9,0,0,1,0
101050,2,21,1271.79,9,0,0,1,0
101050,3,14,1459.24,11,0,0,0,0
101050,4,18,1342.76,11,0,1,1,0
101050,5,19,2771.7,9,0,0,0,0
101050,6,16,966.37,11,0,1,1,0
101051,1,16,740.12,15,1,1,1,0
101051,2,20,1738.96,6,0,1,1,0
101051,3,23,2524.76,16,0,1,1,0
101051,4,23,1357.62,8,0,1,1,0
101051,5,15,599.94,5,0,0,1,0
101051,6,12,377.91,14,0,0,1,0
101052,1,19,907.11,15,1,0,1,1
101052,2,16,1892.22,10,0,1,1,1
101052,3,21,1264.01,3,0,1,1,0
101052,4,15,699.59,13,0,0,0,0
101052,5,25,2335.52,16,1,1,0,0
101052,6,27,3446.21,15,0,0,1,1
101053,1,16,998.95,16,0,0,1,1
101053,2,9,632.59,14,0,0,1,0
101053,3,16,1069.65,6,0,1,1,0
101053,4,22,523.7,11,1,1,0,1
101053,5,18,1362.51,13,0,0,0,0
101053,6,12,751.56,10,0,0,1,0
101054,1,9,221.95,17,0,1,1,1
101054,2,6,886.79,4,3,1,1,1
101054,3,5,208.23,7,0,0,0,1
101054,4,5,214.41,16,0,1,1,0
101054,5,13,708.95,16,0,1,1,1
101054,6,7,668.71,16,1,0,1,0
101055,1,9,349.08,8,0,0,1,0
101055,2,8,500.29,18,0,1,0,0
101055,3,6,199.62,3,0,0,0,0
101055,4,6,174.52,21,0,1,1,0
101055,5,6,314.25,20,1,0,1,0
101055,6,5,699.33,11,0,1,1,0
101056,1,16,2341.95,24,0,1,1,0
101056,2,19,1919.51,19,1,0,0,0
101056,3,10,849.0,15,2,0,1,0
101056,4,9,462.76,18,0,1,1,0
101056,5,18,750.65,14,1,0,1,0
101056,6,15,800.2,10,0,1,1,0
101057,1,7,786.36,10,0,1,1,0
101057,2,9,1237.63,14,0,0,0,0
101057,3,6,638.03,19,1,0,0,0
101057,4,8,322.73,23,0,0,1,0
101057,5,5,428.7,12,0,1,1,1
101057,6,9,1179.14,13,1,0,0,0
101058,1,20,594.07,19,1,0,0,0
101058,2,13,1731.61,12,0,1,1,1
101058,3,14,1471.31,11,0,0,0,1
101058,4,11,1471.58,17,3,0,1,0
101058,5,20,1018.83,8,1,0,1,0
101058,6,15,1292.64,15,0,0,1,0
101059,1,17,1060.41,12,0,1,1,0
101059,2,29,1863.28,10,0,1,0,0
101059,3,19,2631.63,13,0,0,1,1
101059,4,24,2797.26,14,0,1,1,0
101059,5,17,350.28,12,0,1,1,0
101059,6,13,750.72,5,2,0,0,0
101060,1,12,811.33,6,1,0,1,0
101060,2,14,442.28,15,1,0,0,0
101060,3,7,961.51,10,0,0,1,0
101060,4,12,836.72,12,0,0,0,0
101060,5,9,889.51,10,0,0,1,0
101060,6,12,500.14,11,2,0,1,0
101061,1,16,734.12,14,0,1,1,1
101061,2,15,1780.03,13,1,0,0,1
101061,3,13,954.12,10,1,1,1,0
101061,4,7,576.22,9,0,0,1,0
101061,5,7,792.61,11,0,0,0,0
101061,6,7,329.04,10,0,0,0,0
101062,1,12,1515.72,14,0,1,1,0
101062,2,8,764.55,12,2,1,0,0
101062,3,11,822.21,8,0,0,0,1
101062,4,11,715.3,9,2,0,1,0
101062,5,7,842.46,15,0,1,0,1
101062,6,9,816.66,5,0,0,1,0
101063,1,8,198.8,15,1,1,0,0
101063,2,6,581.14,17,0,0,1,0
101063,3,7,917.34,9,0,0,0,1
101063,4,10,244.63,19,0,1,1,0
101063,5,9,827.82,13,1,0,1,0
101063,6,9,186.72,10,0,0,0,0
101064,1,4,179.14,8,0,0,0,1
101064,2,3,214.8,23,1,1,1,1
101064,3,7,545.14,9,0,1,1,0
101064,4,7,307.03,6,0,1,1,1
101064,5,6,710.19,11,0,0,1,1
101064,6,7,908.48,9,1,0,1,1
101065,1,8,902.78,10,0,1,1,0
101065,2,8,760.06,5,0,0,0,0
101065,3,8,392.57,12,0,1,0,0
101065,4,8,1048.34,7,0,1,1,1
101065,5,8,623.82,19,0,0,0,1
101065,6,7,483.72,10,0,0,0,0
101066,1,16,475.72,10,0,0,0,0
101066,2,24,3472.19,12,1,0,1,0
101066,3,24,2411.05,19,1,0,1,0
101066,4,13,1893.9,13,0,1,1,0
101066,5,18,1507.17,20,0,1,1,0
101066,6,18,1529.13,20,1,0,1,0
101067,1,31,2191.54,8,0,1,1,0
101067,2,27,1662.69,14,0,0,1,0
101067,3,20,1385.64,14,0,0,0,0
101067,4,29,1770.9,13,0,1,1,1
101067,5,12,610.53,12,0,0,1,0
101067,6,20,807.36,13,0,0,0,0
101068,1,5,204.98,4,0,0,0,1
101068,2,4,515.95,19,2,0,1,1
101068,3,5,518.89,17,0,1,1,1
101068,4,7,977.46,16,0,0,1,0
101068,5,4,341.41,10,0,0,0,0
101068,6,5,727.17,10,0,0,0,0
101069,1,13,437.68,13,0,0,1,0
101069,2,9,590.37,14,1,0,1,0
101069,3,17,1645.14,15,2,1,1,0
101069,4,9,1292.53,13,0,1,0,0
101069,5,15,590.34,11,0,0,0,0
101069,6,13,1719.75,11,0,1,1,0
101070,1,13,444.59,12,0,1,1,0
101070,2,14,838.79,7,2,0,1,0
101070,3,10,1172.39,12,0,1,0,0
101070,4,13,752.0,9,0,0,1,0
101070,5,10,1474.22,10,0,0,1,0
101070,6,10,231.7,3,0,1,1,0
101071,1,20,2159.96,11,1,0,1,0
101071,2,27,577.4,16,1,0,0,0
101071,3,23,728.03,6,0,0,0,0
101071,4,29,714.82,15,1,0,1,1
101071,5,23,1700.46,6,0,0,1,0
101071,6,17,401.25,11,0,1,1,0
101072,1,3,441.62,12,0,1,1,0
101072,2,7,1017.12,9,1,1,1,1
101072,3,5,119.34,17,1,0,1,1
101072,4,7,534.99,10,0,0,1,0
101072,5,7,928.98,10,0,0,0,0
101072,6,3,434.26,20,1,1,1,0
101073,1,17,782.41,17,1,0,1,1
101073,2,16,1769.44,6,0,0,0,0
101073,3,11,980.48,10,0,1,1,0
101073,4,11,303.8,14,0,0,1,1
101073,5,19,2018.37,12,0,0,1,1
101073,6,17,1278.17,16,1,0,1,0
101074,1,10,864.33,5,0,1,1,0
101074,2,5,280.9,18,0,1,0,0
101074,3,4,464.83,13,0,0,1,0
101074,4,7,890.71,12,2,1,0,0
101074,5,8,910.8,8,1,1,0,0
101074,6,4,193.51,16,0,1,1,0
101075,1,3,227.25,9,1,0,1,0
101075,2,3,166.76,9,1,1,1,0
101075,3,5,115.34,15,0,0,1,0
101075,4,3,412.75,17,0,0,0,0
101075,5,6,690.08,14,2,0,1,0
101075,6,5,198.56,19,1,0,1,1
101076,1,7,812.84,12,0,1,1,0
101076,2,7,998.27,14,0,1,0,0
101076,3,13,492.56,12,0,0,1,0
101076,4,10,1253.58,9,0,1,1,0
101076,5,10,949.4,10,2,0,1,0
101076,6,7,462.41,3,0,0,1,0
101077,1,34,1815.39,8,0,1,1,0
101077,2,14,352.65,9,0,1,1,1
101077,3,18,763.17,19,0,1,0,0
101077,4,30,2901.2,16,0,1,1,0
101077,5,17,403.98,13,0,0,1,0
101077,6,20,1095.82,4,1,0,0,0
101078,1,22,1697.15,15,0,1,1,0
101078,2,41,4928.9,7,0,1,1,1
101078,3,18,1909.09,15,1,1,1,0
101078,4,30,1109.72,10,0,0,0,0
101078,5,26,3838.96,16,1,0,1,1
101078,6,26,2382.38,9,0,1,0,0
101079,1,22,949.33,15,1,0,1,1
101079,2,20,887.13,19,0,1,1,1
101079,3,13,421.23,12,1,0,0,1
101079,4,30,1065.47,15,0,0,1,0
101079,5,24,1076.21,9,1,1,0,0
101079,6,12,983.85,18,2,0,0,0
101080,1,12,880.98,7,1,1,0,0
101080,2,15,669.61,7,0,1,1,1
101080,3,20,2019.44,8,0,1,1,0
101080,4,13,260.82,17,0,1,0,1
101080,5,12,413.09,23,1,0,1,0
101080,6,8,653.43,16,1,1,1,1
101081,1,2,173.72,5,0,0,1,0
101081,2,5,196.65,18,1,1,1,0
101081,3,2,117.75,11,0,0,1,0
101081,4,5,391.26,16,0,1,1,0
101081,5,4,532.86,12,0,1,1,0
101081,6,4,225.43,4,0,1,0,0
101082,1,10,1289.35,15,1,0,1,0
101082,2,7,954.6,13,0,0,1,0
101082,3,9,323.88,18,0,0,1,0
101082,4,8,728.41,14,1,1,1,0
101082,5,5,556.61,11,0,0,1,0
101082,6,4,86.63,17,1,1,1,0
101083,1,23,1841.66,20,0,1,0,0
101083,2,14,1418.12,17,0,0,1,0
101083,3,11,457.25,14,0,1,1,0
101083,4,9,501.26,12,0,0,0,0
101083,5,11,325.58,15,0,0,1,0
101083,6,15,1563.38,20,0,0,1,0
101084,1,23,1456.65,9,1,0,1,0
101084,2,26,3204.33,20,1,0,1,0
101084,3,20,826.06,7,1,1,1,0
101084,4,29,717.83,19,0,1,0,1
101084,5,29,2465.37,23,1,0,0,0
101084,6,27,3413.98,9,0,1,1,0
101085,1,24,2665.14,17,0,1,1,0
101085,2,10,1490.18,13,0,1,0,0
101085,3,13,579.63,12,1,0,1,1
101085,4,19,2324.81,12,0,1,0,0
101085,5,20,766.88,11,1,1,0,0
101085,6,21,2282.97,14,0,1,1,0
101086,1,6,379.2,16,2,1,1,0
101086,2,5,412.88,16,0,1,1,0
101086,3,12,1423.28,11,0,0,1,0
101086,4,8,843.55,6,0,1,0,0
101086,5,11,467.85,20,0,0,1,0
101086,6,10,925.83,7,0,1,1,0
101087,1,10,1244.92,11,0,0,1,1
101087,2,10,815.14,15,1,0,1,0
101087,3,19,2658.97,16,1,0,1,0
101087,4,8,1165.72,11,2,0,1,0
101087,5,17,578.12,9,2,0,1,0
101087,6,11,621.27,23,0,0,0,0
101088,1,6,500.25,25,0,0,1,0
101088,2,5,213.69,8,0,1,0,1
101088,3,5,484.15,5,0,0,0,0
101088,4,7,166.95,17,0,1,1,0
101088,5,5,696.91,9,0,0,0,0
101088,6,13,1593.63,13,0,0,1,0
101089,1,18,1899.18,14,0,0,0,0
101089,2,12,923.73,10,0,0,1,0
101089,3,15,2224.13,15,0,0,0,1
101089,4,17,1803.46,14,1,1,0,0
101089,5,12,1630.98,15,0,0,1,0
101089,6,16,1072.53,19,0,1,1,0
101090,1,17,2395.51,19,0,1,1,0
101090,2,26,3094.76,8,0,1,1,0
101090,3,20,2490.99,11,0,1,1,0
101090,4,20,1484.75,7,0,1,1,0
101090,5,12,385.69,8,0,1,1,0
101090,6,28,2469.23,7,1,0,0,0
101091,1,11,1259.52,15,0,0,1,0
101091,2,13,1677.99,10,1,0,1,0
101091,3,12,866.05,12,2,0,0,0
101091,4,14,396.8,17,1,0,0,0
101091,5,15,874.89,13,0,1,1,0
101091,6,11,510.11,10,2,0,0,0
101092,1,12,1691.03,15,3,0,1,0
101092,2,17,1141.39,9,0,0,0,1
101092,3,15,1653.61,15,1,0,1,0
101092,4,15,2087.34,12,1,0,0,0
101092,5,18,814.81,10,1,0,1,0
101092,6,14,966.57,11,1,0,1,0
101093,1,15,1539.0,10,0,1,1,1
101093,2,16,677.33,9,1,0,0,0
101093,3,12,487.9,8,1,0,0,1
101093,4,15,1411.41,17,1,1,1,0
101093,5,15,1399.41,16,0,1,0,1
101093,6,8,813.32,11,1,1,0,1
101094,1,5,162.52,13,1,0,1,0
101094,2,7,303.97,11,0,0,1,0
101094,3,9,762.97,8,0,0,0,0
101094,4,7,872.05,14,0,0,1,1
101094,5,8,720.6,10,0,0,1,0
101094,6,8,694.51,12,0,1,0,0
101095,1,3,368.21,17,0,1,1,0
101095,2,4,471.45,10,2,0,1,0
101095,3,3,159.84,15,0,1,1,0
101095,4,4,375.03,16,0,0,1,0
101095,5,6,182.08,3,0,1,1,0
101095,6,6,656.02,8,0,0,1,0
101096,1,17,1472.1,12,0,0,1,0
101096,2,15,314.2,12,1,1,0,0
101096,3,30,4213.58,9,0,1,1,0
101096,4,24,1325.57,11,1,0,1,0
101096,5,24,753.07,15,0,1,0,0
101096,6,12,348.22,17,0,0,1,0
101097,1,12,1526.72,9,0,0,1,0
101097,2,6,726.85,14,0,0,0,0
101097,3,6,599.05,6,0,1,1,1
101097,4,12,628.85,10,1,0,0,0
101097,5,6,351.71,5,0,0,1,1
101097,6,6,138.12,7,0,0,1,0
101098,1,9,654.28,8,0,0,1,1
101098,2,14,884.41,11,0,1,0,0
101098,3,15,1490.85,9,0,0,0,0
101098,4,10,1326.94,15,0,0,0,0
101098,5,12,387.37,20,0,1,1,0
101098,6,9,320.22,12,1,0,1,0
101099,1,17,2185.58,14,0,0,1,0
101099,2,15,1085.91,19,0,0,1,0
101099,3,10,589.25,15,1,1,1,0
101099,4,10,806.44,20,0,1,0,0
101099,5,12,811.93,10,0,1,1,0
101099,6,17,2010.19,16,2,0,1,0
101100,1,11,1472.88,12,0,0,1,1
101100,2,14,1849.53,12,0,0,1,0
101100,3,15,992.25,9,1,0,0,0
101100,4,12,1640.98,13,1,1,1,0
101100,5,12,302.97,3,0,1,1,0
101100,6,12,333.84,7,0,0,1,0
101101,1,18,513.74,15,2,1,1,0
101101,2,30,622.31,10,1,1,1,0
101101,3,19,2077.42,8,0,1,1,1
101101,4,23,1303.49,16,0,0,0,0
101101,5,17,456.51,20,0,0,0,0
101101,6,34,4000.27,9,0,1,1,0
101102,1,5,323.68,8,1,1,1,0
101102,2,11,1460.09,5,0,0,1,0
101102,3,9,740.98,8,0,1,1,1
101102,4,4,511.19,12,0,0,1,0
101102,5,9,194.81,12,2,1,1,0
101102,6,6,480.78,11,0,1,1,0
101103,1,13,1598.86,8,0,1,0,0
101103,2,12,1070.62,6,1,0,1,1
101103,3,10,1239.36,14,0,0,1,0
101103,4,9,823.69,12,0,0,1,0
101103,5,12,707.86,15,0,0,1,0
101103,6,8,400.76,9,0,0,1,0
101104,1,6,240.81,17,1,1,0,0
101104,2,9,1165.69,14,0,1,1,0
101104,3,13,1736.6,12,0,0,0,0
101104,4,10,996.73,10,0,0,1,0
101104,5,7,364.9,10,1,1,1,0
101104,6,11,1552.45,12,0,1,1,0
101105,1,25,2974.74,25,0,0,0,0
101105,2,13,1112.95,11,0,0,1,1
101105,3,17,365.04,9,0,0,1,0
101105,4,12,1005.7,23,1,0,1,0
101105,5,22,580.72,8,0,1,0,0
101105,6,15,1277.63,16,0,0,0,0
101106,1,10,572.07,14,0,0,1,1
101106,2,10,1443.9,8,1,0,0,0
101106,3,10,699.42,11,0,0,1,1
101106,4,9,844.25,24,0,0,1,0
101106,5,4,526.37,12,0,1,0,0
101106,6,10,1345.73,9,1,0,0,0
101107,1,27,2976.26,11,0,0,0,1
101107,2,32,1745.76,16,0,1,1,0
101107,3,14,1798.27,12,0,1,1,0
101107,4,18,814.26,10,2,0,1,0
101107,5,22,2230.12,18,0,0,0,0
101107,6,29,591.43,15,1,0,1,0
101108,1,7,1006.37,6,1,1,1,1
101108,2,8,190.07,15,0,1,1,0
101108,3,6,176.6,19,1,0,1,0
101108,4,14,1045.69,15,0,1,1,1
101108,5,9,416.34,17,0,0,0,0
101108,6,8,959.48,19,2,0,1,0
101109,1,19,1075.6,8,1,0,1,0
101109,2,22,1315.25,12,0,0,1,0
101109,3,20,1803.18,16,0,1,1,0
101109,4,22,1068.95,7,3,0,1,0
101109,5,11,461.46,12,0,0,0,0
101109,6,16,1799.52,9,1,1,1,0
101110,1,12,1180.93,12,0,1,0,1
101110,2,17,2152.32,13,0,0,0,0
101110,3,18,1309.89,7,1,1,1,0
101110,4,13,940.41,7,0,0,1,1
101110,5,22,1846.23,19,1,1,0,0
101110,6,9,451.26,16,0,1,1,0
101111,1,20,446.82,14,0,0,1,0
101111,2,13,1212.48,17,0,1,1,0
101111,3,19,1898.43,11,0,0,0,0
101111,4,12,1446.91,10,1,1,1,0
101111,5,14,503.71,19,0,1,1,0
101111,6,20,2357.62,10,1,1,1,0
101112,1,5,452.13,8,0,0,1,0
101112,2,3,105.6,7,0,0,0,0
101112,3,6,564.17,11,0,1,1,0
101112,4,6,198.52,14,0,0,0,0
101112,5,5,278.95,8,0,0,0,1
