customer_id,month,txn_count,txn_amount,app_logins,complaints,channel_atm,channel_mobile,channel_branch,snapshot_date
15612505,4,3,335.23,6,1,0,1,0,2026-04-30
15612505,5,2,90.28,1,0,0,1,0,2026-05-31
15612505,6,3,208.53,2,1,1,1,0,2026-06-30
15708513,1,9,219.92,14,1,1,1,1,2026-01-31
15708513,2,7,671.63,18,1,0,1,0,2026-02-28
15708513,3,9,977.42,18,0,1,1,0,2026-03-31
15708513,4,10,585.74,9,1,1,0,0,2026-04-30
15708513,5,12,678.88,17,1,0,1,0,2026-05-31
15708513,6,10,449.55,8,1,0,1,0,2026-06-30
15685654,1,14,501.6,14,1,0,1,0,2026-01-31
15685654,2,15,549.84,17,0,1,1,1,2026-02-28
15685654,3,14,1664.42,11,0,0,0,0,2026-03-31
15685654,4,11,1759.72,6,2,1,1,0,2026-04-30
15685654,5,17,1567.4,9,0,0,1,0,2026-05-31
15685654,6,18,1672.73,8,0,0,0,0,2026-06-30
15732307,1,20,1419.16,11,0,0,1,0,2026-01-31
15732307,2,17,1075.18,12,1,0,1,0,2026-02-28
15732307,3,17,2338.76,16,1,1,1,0,2026-03-31
15732307,4,18,2779.49,10,0,0,1,0,2026-04-30
15732307,5,14,938.36,5,0,1,0,0,2026-05-31
15732307,6,14,306.56,6,0,0,0,1,2026-06-30
15726814,1,20,796.88,16,0,1,1,0,2026-01-31
15726814,2,14,432.13,8,0,0,1,0,2026-02-28
15726814,3,14,1457.0,7,0,0,1,1,2026-03-31
15726814,4,18,1623.92,10,0,0,0,0,2026-04-30
15726814,5,15,865.68,10,0,0,1,0,2026-05-31
15726814,6,25,1427.1,11,0,0,1,0,2026-06-30
15653776,1,7,306.78,9,0,1,1,0,2026-01-31
15653776,2,6,228.06,8,1,0,1,0,2026-02-28
15653776,3,3,352.2,11,0,1,1,0,2026-03-31
15653776,4,1,127.22,2,2,0,0,0,2026-04-30
15653776,5,2,42.54,4,1,0,0,0,2026-05-31
15653776,6,1,67.33,1,1,0,1,0,2026-06-30
15597914,1,10,291.75,14,0,1,0,0,2026-01-31
15597914,2,6,700.43,6,2,1,1,0,2026-02-28
15597914,3,3,304.41,4,2,0,1,0,2026-03-31
15597914,4,2,218.61,8,0,0,0,0,2026-04-30
15597914,5,2,91.47,10,1,0,0,0,2026-05-31
15597914,6,2,103.8,4,0,0,1,0,2026-06-30
15631603,1,16,1125.03,14,1,0,1,1,2026-01-31
15631603,2,15,932.71,17,0,0,1,0,2026-02-28
15631603,3,18,1640.53,13,1,1,1,1,2026-03-31
15631603,4,21,2644.62,17,0,1,0,0,2026-04-30
15631603,5,13,919.67,8,0,0,1,0,2026-05-31
15631603,6,25,1169.45,12,0,0,1,0,2026-06-30
15789753,1,19,1744.14,15,0,1,1,0,2026-01-31
15789753,2,22,902.74,16,1,0,1,1,2026-02-28
15789753,3,18,980.4,10,1,1,0,0,2026-03-31
15789753,4,24,824.85,15,0,0,1,0,2026-04-30
15789753,5,19,1590.6,16,1,1,0,0,2026-05-31
15789753,6,10,1047.71,15,0,0,0,0,2026-06-30
15678034,1,6,372.39,10,0,0,1,0,2026-01-31
15678034,2,6,630.9,9,2,0,1,0,2026-02-28
15678034,3,4,442.72,3,0,0,1,1,2026-03-31
15678034,4,3,68.1,3,1,0,1,1,2026-04-30
15678034,5,1,25.48,5,1,0,1,0,2026-05-31
15678034,6,2,110.26,3,1,1,1,0,2026-06-30
15690209,1,7,270.03,10,1,1,1,1,2026-01-31
15690209,2,10,909.47,13,0,0,1,0,2026-02-28
15690209,3,8,346.08,7,0,0,1,1,2026-03-31
15690209,4,5,243.36,9,0,0,1,0,2026-04-30
15690209,5,7,762.49,6,0,0,1,1,2026-05-31
15690209,6,13,996.04,10,1,0,1,0,2026-06-30
15592091,1,20,590.68,9,0,0,1,0,2026-01-31
15592091,2,18,3104.52,14,0,0,1,1,2026-02-28
15592091,3,22,339.44,7,0,1,0,0,2026-03-31
15592091,4,12,778.78,13,0,1,1,0,2026-04-30
15592091,5,12,636.43,7,1,1,1,1,2026-05-31
15592091,6,9,334.28,12,0,0,1,0,2026-06-30
15647453,1,9,478.36,8,0,1,1,0,2026-01-31
15647453,2,7,447.03,18,0,0,1,0,2026-02-28
15647453,3,12,796.35,14,0,0,1,0,2026-03-31
15647453,4,10,556.63,11,0,0,1,1,2026-04-30
15647453,5,10,379.99,8,1,0,0,0,2026-05-31
15647453,6,9,665.75,10,1,0,1,0,2026-06-30
15697100,1,9,919.29,7,1,1,0,0,2026-01-31
15697100,2,3,193.49,8,0,0,0,0,2026-02-28
15697100,3,6,402.64,5,0,0,1,1,2026-03-31
15697100,4,3,173.27,3,2,0,0,0,2026-04-30
15697100,5,0,0.0,4,1,0,1,1,2026-05-31
15697100,6,2,340.92,3,0,0,1,0,2026-06-30
15811290,1,19,738.83,8,1,0,1,0,2026-01-31
15811290,2,12,882.64,10,0,1,0,0,2026-02-28
15811290,3,16,1787.59,14,0,0,1,0,2026-03-31
15811290,4,15,1437.5,11,0,0,1,0,2026-04-30
15811290,5,13,1256.37,9,0,0,0,0,2026-05-31
15811290,6,17,2837.04,9,0,0,1,0,2026-06-30
15629187,1,8,903.51,4,0,0,1,1,2026-01-31
15629187,2,10,627.8,18,0,1,0,0,2026-02-28
15629187,3,7,327.07,7,1,0,1,0,2026-03-31
15629187,4,8,403.57,9,0,0,1,1,2026-04-30
15629187,5,9,462.03,7,0,1,0,0,2026-05-31
15629187,6,10,535.36,13,0,0,1,0,2026-06-30
15758073,1,11,663.6,10,1,0,1,0,2026-01-31
15758073,2,4,545.63,11,0,0,1,0,2026-02-28
15758073,3,9,183.38,7,0,0,1,0,2026-03-31
15758073,4,10,816.67,9,0,0,1,0,2026-04-30
15758073,5,10,860.49,3,0,0,1,0,2026-05-31
15758073,6,10,296.32,7,0,0,0,0,2026-06-30
15640769,1,17,2386.95,8,0,0,1,0,2026-01-31
15640769,2,15,1038.45,12,1,0,0,0,2026-02-28
15640769,3,25,1045.08,9,0,1,1,1,2026-03-31
15640769,4,15,484.4,9,1,0,1,0,2026-04-30
15640769,5,11,1324.29,7,0,0,1,0,2026-05-31
15640769,6,8,257.97,6,2,1,0,0,2026-06-30
15606641,1,10,866.0,8,0,1,0,0,2026-01-31
15606641,2,9,928.54,11,0,0,1,0,2026-02-28
15606641,3,1,31.65,5,0,0,1,0,2026-03-31
15606641,4,4,191.55,4,3,0,0,0,2026-04-30
15606641,5,3,104.89,4,2,1,1,0,2026-05-31
15606641,6,3,99.91,1,0,0,1,0,2026-06-30
15718280,1,21,4249.37,16,0,0,0,0,2026-01-31
15718280,2,18,972.38,11,0,1,0,1,2026-02-28
15718280,3,12,1250.33,12,0,0,1,0,2026-03-31
15718280,4,20,993.31,8,1,0,0,1,2026-04-30
15718280,5,11,584.94,12,0,0,1,1,2026-05-31
15718280,6,16,1628.15,12,0,0,1,1,2026-06-30
15764335,1,9,1669.86,7,0,1,0,0,2026-01-31
15764335,2,11,581.92,7,0,0,1,1,2026-02-28
15764335,3,15,618.44,1,2,0,0,0,2026-03-31
15764335,4,1,63.0,4,0,1,1,0,2026-04-30
15764335,5,8,408.18,6,1,0,1,0,2026-05-31
15764335,6,6,194.49,3,3,0,1,1,2026-06-30
15634218,1,5,492.7,8,0,1,1,0,2026-01-31
15634218,2,6,349.52,12,0,0,0,0,2026-02-28
15634218,3,12,553.81,11,0,0,1,1,2026-03-31
15634218,4,11,684.05,5,0,0,1,1,2026-04-30
15634218,5,6,247.84,7,1,0,1,0,2026-05-31
15634218,6,5,258.84,7,1,0,1,0,2026-06-30
15808760,1,8,184.3,15,0,0,1,0,2026-01-31
15808760,2,20,720.89,7,0,1,1,0,2026-02-28
15808760,3,15,367.31,4,0,0,1,0,2026-03-31
15808760,4,27,5281.66,11,1,0,0,0,2026-04-30
15808760,5,18,359.54,11,0,0,1,0,2026-05-31
15808760,6,18,1084.71,13,0,0,0,0,2026-06-30
15648461,1,23,2092.14,9,0,1,1,0,2026-01-31
15648461,2,13,510.06,9,0,0,1,0,2026-02-28
15648461,3,19,974.85,9,0,0,1,0,2026-03-31
15648461,4,14,962.14,14,0,0,1,0,2026-04-30
15648461,5,20,1114.09,8,1,0,0,0,2026-05-31
15648461,6,11,1151.26,9,1,1,1,0,2026-06-30
15593555,1,15,859.76,6,0,1,1,0,2026-01-31
15593555,2,19,804.31,14,0,1,1,0,2026-02-28
15593555,3,13,1391.84,7,1,0,0,0,2026-03-31
15593555,4,17,1685.72,11,2,1,1,1,2026-04-30
15593555,5,14,824.49,12,0,0,0,1,2026-05-31
15593555,6,14,607.96,9,0,0,0,0,2026-06-30
15569079,1,11,887.57,7,0,0,1,0,2026-01-31
15569079,2,6,365.37,3,1,0,1,1,2026-02-28
15569079,3,7,414.17,2,2,1,0,0,2026-03-31
15569079,4,7,285.01,6,0,0,0,1,2026-04-30
15569079,5,2,105.8,5,5,1,1,0,2026-05-31
15569079,6,2,210.24,0,0,0,1,1,2026-06-30
15800736,1,13,670.08,8,0,0,1,0,2026-01-31
15800736,2,18,829.48,11,0,1,1,0,2026-02-28
15800736,3,15,2243.76,8,1,0,1,0,2026-03-31
15800736,4,16,1403.13,6,0,0,0,0,2026-04-30
15800736,5,12,591.7,10,1,1,1,0,2026-05-31
15800736,6,11,1088.12,7,1,0,1,0,2026-06-30
15792607,1,6,497.32,9,0,0,1,0,2026-01-31
15792607,2,9,329.8,13,0,0,0,0,2026-02-28
15792607,3,9,562.2,18,1,1,1,1,2026-03-31
15792607,4,12,566.77,6,0,0,1,1,2026-04-30
15792607,5,15,986.91,16,0,1,0,0,2026-05-31
15792607,6,8,438.53,6,2,0,1,1,2026-06-30
15640034,1,4,171.88,5,0,0,0,0,2026-01-31
15640034,2,8,509.92,5,0,1,1,0,2026-02-28
15640034,3,4,343.45,4,1,1,0,0,2026-03-31
15640034,4,6,236.98,1,2,1,0,0,2026-04-30
15640034,5,1,67.19,1,0,0,0,0,2026-05-31
15640034,6,2,72.33,1,2,0,1,0,2026-06-30
15807563,1,5,270.05,14,0,0,1,0,2026-01-31
15807563,2,8,970.56,16,0,0,0,0,2026-02-28
15807563,3,4,137.73,6,1,0,0,0,2026-03-31
15807563,4,4,454.79,8,1,0,1,0,2026-04-30
15807563,5,4,347.25,8,0,1,0,0,2026-05-31
15807563,6,5,358.92,6,0,1,1,0,2026-06-30
15684461,1,9,892.75,12,0,1,1,0,2026-01-31
15684461,2,7,263.35,10,1,0,1,0,2026-02-28
15684461,3,9,1069.2,4,0,0,1,0,2026-03-31
15684461,4,9,307.62,7,1,0,0,0,2026-04-30
15684461,5,6,586.06,7,0,0,1,0,2026-05-31
15684461,6,2,56.78,8,1,1,0,1,2026-06-30
15580134,1,16,1336.64,10,0,1,1,0,2026-01-31
15580134,2,16,1057.31,19,0,0,1,1,2026-02-28
15580134,3,19,538.46,12,0,0,1,0,2026-03-31
15580134,4,20,559.11,15,1,0,0,0,2026-04-30
15580134,5,17,1392.53,12,1,1,1,1,2026-05-31
15580134,6,24,2789.94,12,0,0,1,0,2026-06-30
15679075,1,5,515.74,15,1,1,1,0,2026-01-31
15679075,2,11,916.72,10,0,0,1,0,2026-02-28
15679075,3,9,739.17,17,0,1,0,0,2026-03-31
15679075,4,11,1222.36,5,0,1,0,0,2026-04-30
15679075,5,7,539.36,4,0,0,1,0,2026-05-31
15679075,6,13,1171.22,16,0,0,1,0,2026-06-30
15742504,1,9,399.21,15,0,1,1,0,2026-01-31
15742504,2,11,686.35,11,0,1,0,0,2026-02-28
15742504,3,10,334.56,7,1,1,1,0,2026-03-31
15742504,4,8,706.07,8,0,0,1,0,2026-04-30
15742504,5,12,464.54,20,2,1,1,1,2026-05-31
15742504,6,13,865.87,5,0,1,1,0,2026-06-30
15567328,1,7,311.64,13,1,1,1,1,2026-01-31
15567328,2,24,3447.39,5,0,0,1,0,2026-02-28
15567328,3,17,963.97,13,0,1,1,0,2026-03-31
15567328,4,19,2513.98,17,1,0,0,1,2026-04-30
15567328,5,19,1272.47,11,0,1,1,0,2026-05-31
15567328,6,14,1699.93,13,1,0,0,0,2026-06-30
15698294,1,20,996.25,9,1,1,1,1,2026-01-31
15698294,2,14,638.58,16,1,0,1,0,2026-02-28
15698294,3,13,263.89,15,0,0,0,0,2026-03-31
15698294,4,8,597.8,9,0,0,1,0,2026-04-30
15698294,5,9,1196.55,12,0,0,0,0,2026-05-31
15698294,6,10,554.51,13,0,1,1,0,2026-06-30
15607142,1,23,923.07,14,0,0,1,0,2026-01-31
15607142,2,17,619.41,15,0,0,1,1,2026-02-28
15607142,3,17,1289.74,8,0,0,1,0,2026-03-31
15607142,4,13,575.43,10,0,1,1,0,2026-04-30
15607142,5,17,560.41,12,0,1,0,0,2026-05-31
15607142,6,18,1066.79,11,0,1,1,0,2026-06-30
15738516,1,10,505.38,14,0,0,1,0,2026-01-31
15738516,2,11,1010.79,9,0,0,0,0,2026-02-28
15738516,3,13,1483.88,9,1,0,1,0,2026-03-31
15738516,4,7,449.29,15,0,0,1,1,2026-04-30
15738516,5,5,150.38,9,1,0,1,0,2026-05-31
15738516,6,14,907.0,15,1,1,0,0,2026-06-30
15806403,1,6,206.87,7,0,1,0,0,2026-01-31
15806403,2,13,785.04,15,1,0,0,1,2026-02-28
15806403,3,5,294.32,7,0,1,1,0,2026-03-31
15806403,4,8,954.67,7,2,1,1,0,2026-04-30
15806403,5,7,762.03,8,0,1,1,0,2026-05-31
15806403,6,9,636.92,5,0,0,0,0,2026-06-30
15656707,1,19,815.78,7,0,0,1,0,2026-01-31
15656707,2,13,1355.47,9,1,0,1,1,2026-02-28
15656707,3,13,2289.31,11,0,0,1,0,2026-03-31
15656707,4,13,484.35,6,0,1,1,0,2026-04-30
15656707,5,18,1182.83,10,1,0,0,0,2026-05-31
15656707,6,26,2455.75,10,0,1,1,0,2026-06-30
15653715,1,7,188.33,15,0,0,1,0,2026-01-31
15653715,2,14,302.75,9,1,0,1,0,2026-02-28
15653715,3,12,569.41,12,0,0,1,0,2026-03-31
15653715,4,13,304.43,6,1,1,1,0,2026-04-30
15653715,5,18,970.86,7,0,1,1,0,2026-05-31
15653715,6,14,517.86,6,0,1,1,0,2026-06-30
15806184,1,18,1518.8,14,0,1,0,0,2026-01-31
15806184,2,19,378.73,10,0,0,1,0,2026-02-28
15806184,3,15,1109.99,11,1,1,0,0,2026-03-31
15806184,4,15,897.32,6,0,0,1,0,2026-04-30
15806184,5,11,265.92,11,0,0,1,0,2026-05-31
15806184,6,18,1518.21,4,0,0,0,0,2026-06-30
15585734,1,19,989.98,13,1,0,1,0,2026-01-31
15585734,2,16,2432.63,16,0,1,1,0,2026-02-28
15585734,3,12,1238.21,8,0,1,1,0,2026-03-31
15585734,4,13,1181.43,15,2,0,1,0,2026-04-30
15585734,5,21,952.16,16,0,0,1,0,2026-05-31
15585734,6,18,919.65,7,0,1,1,0,2026-06-30
15725639,1,15,1174.27,13,1,1,1,0,2026-01-31
15725639,2,13,1296.84,11,0,0,1,0,2026-02-28
15725639,3,18,1710.46,17,0,1,1,0,2026-03-31
15725639,4,18,1042.06,14,1,0,1,0,2026-04-30
15725639,5,16,587.68,11,1,0,1,0,2026-05-31
15725639,6,16,1706.5,4,1,0,1,0,2026-06-30
15618401,1,20,1054.18,9,0,0,1,0,2026-01-31
15618401,2,13,301.73,7,0,0,1,0,2026-02-28
15618401,3,13,369.83,13,0,1,0,1,2026-03-31
15618401,4,18,1152.93,7,0,0,1,1,2026-04-30
15618401,5,15,406.2,8,0,1,1,0,2026-05-31
15618401,6,6,689.75,12,0,1,0,1,2026-06-30
15785385,1,16,2699.99,14,1,1,0,0,2026-01-31
15785385,2,8,416.55,6,0,1,1,0,2026-02-28
15785385,3,14,1277.61,5,1,0,1,0,2026-03-31
15785385,4,9,1696.21,8,0,1,1,0,2026-04-30
15785385,5,10,1488.17,10,0,0,0,1,2026-05-31
15785385,6,10,886.74,12,0,1,1,0,2026-06-30
15734762,1,7,453.98,7,0,1,0,0,2026-01-31
15734762,2,2,178.05,6,2,0,1,1,2026-02-28
15734762,3,2,127.52,3,0,0,1,0,2026-03-31
15734762,4,3,116.37,1,2,1,1,1,2026-04-30
15734762,5,2,178.63,1,3,1,1,0,2026-05-31
15734762,6,2,51.5,0,2,0,1,1,2026-06-30
15767129,1,19,790.7,20,0,0,0,1,2026-01-31
15767129,2,19,1241.61,6,1,1,0,0,2026-02-28
15767129,3,11,437.01,13,1,0,0,0,2026-03-31
15767129,4,17,444.13,15,0,0,0,0,2026-04-30
15767129,5,21,2425.09,9,0,1,1,0,2026-05-31
15767129,6,13,747.1,7,1,0,0,0,2026-06-30
15797204,1,19,953.11,15,0,1,0,0,2026-01-31
15797204,2,21,992.92,11,0,1,1,1,2026-02-28
15797204,3,14,1058.55,13,0,0,0,0,2026-03-31
15797204,4,18,1910.81,12,0,1,1,0,2026-04-30
15797204,5,16,1018.95,8,1,1,0,0,2026-05-31
15797204,6,19,671.36,9,0,1,1,0,2026-06-30
15769272,1,11,934.87,10,0,0,1,0,2026-01-31
15769272,2,8,342.74,14,1,1,1,0,2026-02-28
15769272,3,7,730.8,15,0,0,0,0,2026-03-31
15769272,4,13,512.76,18,0,0,0,0,2026-04-30
15769272,5,7,914.63,10,0,1,1,0,2026-05-31
15769272,6,5,178.84,14,1,1,1,0,2026-06-30
15771966,1,10,271.35,14,1,0,1,0,2026-01-31
15771966,2,12,808.87,11,0,1,1,1,2026-02-28
15771966,3,7,362.29,15,2,0,1,0,2026-03-31
15771966,4,11,1068.91,5,1,0,1,0,2026-04-30
15771966,5,12,376.72,11,0,1,1,0,2026-05-31
15771966,6,9,608.2,11,0,0,1,0,2026-06-30
15691952,1,17,819.09,13,1,1,1,0,2026-01-31
15691952,2,20,2580.28,13,0,1,0,0,2026-02-28
15691952,3,16,1924.84,10,0,0,0,1,2026-03-31
15691952,4,11,1416.2,15,0,0,0,1,2026-04-30
15691952,5,28,2492.22,11,1,0,0,0,2026-05-31
15691952,6,15,1629.07,8,1,1,1,1,2026-06-30
15593250,1,5,127.33,9,1,0,1,1,2026-01-31
15593250,2,13,300.25,5,2,1,1,0,2026-02-28
15593250,3,10,226.53,10,0,0,1,0,2026-03-31
15593250,4,17,1224.13,12,0,0,0,0,2026-04-30
15593250,5,6,491.62,5,1,1,0,1,2026-05-31
15593250,6,10,525.89,10,0,1,0,0,2026-06-30
15605333,1,9,407.14,14,1,0,1,0,2026-01-31
15605333,2,15,1489.44,16,1,1,1,0,2026-02-28
15605333,3,5,326.25,8,0,0,0,1,2026-03-31
15605333,4,12,1247.16,17,0,0,1,1,2026-04-30
15605333,5,13,1476.95,6,0,0,1,0,2026-05-31
15605333,6,9,639.63,9,1,1,0,0,2026-06-30
15800083,1,13,633.1,7,1,0,1,1,2026-01-31
15800083,2,14,865.19,10,1,0,1,0,2026-02-28
15800083,3,11,728.96,8,0,0,0,0,2026-03-31
15800083,4,9,591.12,7,1,0,0,0,2026-04-30
15800083,5,14,1282.01,11,0,1,0,0,2026-05-31
15800083,6,11,1411.2,2,0,0,1,0,2026-06-30
15575691,1,16,1963.93,11,0,1,1,1,2026-01-31
15575691,2,21,1355.2,13,1,0,0,1,2026-02-28
15575691,3,22,1965.46,8,0,1,0,0,2026-03-31
15575691,4,27,2606.54,10,0,0,1,0,2026-04-30
15575691,5,20,713.43,14,0,0,1,1,2026-05-31
15575691,6,25,2661.51,15,1,0,0,0,2026-06-30
15689886,1,13,177.46,11,1,0,1,0,2026-01-31
15689886,2,9,714.25,9,1,0,1,0,2026-02-28
15689886,3,8,207.33,10,2,0,1,0,2026-03-31
15689886,4,5,225.59,3,0,0,0,0,2026-04-30
15689886,5,3,328.89,5,1,0,1,0,2026-05-31
15689886,6,3,262.66,5,0,1,1,0,2026-06-30
15809838,1,8,273.13,15,2,0,1,0,2026-01-31
15809838,2,11,645.27,17,1,1,1,0,2026-02-28
15809838,3,11,561.66,13,2,0,1,0,2026-03-31
15809838,4,8,354.94,16,1,1,1,1,2026-04-30
15809838,5,6,223.04,12,1,1,1,0,2026-05-31
15809838,6,8,443.44,11,1,0,1,1,2026-06-30
15736154,1,17,537.8,15,1,1,1,0,2026-01-31
15736154,2,27,1254.22,10,0,1,1,0,2026-02-28
15736154,3,25,1069.66,15,0,0,1,0,2026-03-31
15736154,4,14,1641.43,9,0,1,0,0,2026-04-30
15736154,5,14,1124.12,7,0,1,1,1,2026-05-31
15736154,6,20,2123.08,10,0,0,1,0,2026-06-30
15767391,1,17,526.08,11,0,0,1,0,2026-01-31
15767391,2,9,643.73,7,0,0,1,0,2026-02-28
15767391,3,11,1392.81,7,1,0,1,0,2026-03-31
15767391,4,24,1278.16,15,0,0,1,0,2026-04-30
15767391,5,14,404.71,6,0,0,1,0,2026-05-31
15767391,6,17,4809.92,12,1,1,1,0,2026-06-30
15704910,1,10,395.52,12,0,0,1,0,2026-01-31
15704910,2,9,1850.24,12,0,1,1,0,2026-02-28
15704910,3,9,874.08,10,0,0,1,0,2026-03-31
15704910,4,7,363.3,10,1,0,0,0,2026-04-30
15704910,5,5,422.69,6,0,0,1,0,2026-05-31
15704910,6,4,102.51,10,0,0,1,1,2026-06-30
15656613,1,13,1390.4,13,2,0,1,0,2026-01-31
15656613,2,5,578.18,10,1,0,1,0,2026-02-28
15656613,3,9,414.53,8,0,0,1,1,2026-03-31
15656613,4,11,818.77,18,1,1,1,1,2026-04-30
15656613,5,12,712.11,13,0,1,1,0,2026-05-31
15656613,6,10,1028.86,8,1,1,1,0,2026-06-30
15611551,1,15,1103.27,11,0,1,1,0,2026-01-31
15611551,2,14,1110.98,17,0,0,0,0,2026-02-28
15611551,3,16,1206.46,8,1,1,0,0,2026-03-31
15611551,4,16,1686.98,12,1,0,0,0,2026-04-30
15611551,5,18,1841.37,13,0,1,1,0,2026-05-31
15611551,6,25,3520.17,18,0,0,0,0,2026-06-30
15732430,1,7,605.36,13,0,1,1,0,2026-01-31
15732430,2,10,239.21,10,0,1,1,0,2026-02-28
15732430,3,7,400.33,8,0,1,1,1,2026-03-31
15732430,4,10,544.84,9,0,0,0,0,2026-04-30
15732430,5,13,1521.45,12,0,0,1,0,2026-05-31
15732430,6,9,494.02,15,1,0,1,0,2026-06-30
15741865,1,21,822.96,16,0,1,1,0,2026-01-31
15741865,2,7,427.07,11,0,0,0,0,2026-02-28
15741865,3,8,297.39,13,1,0,1,0,2026-03-31
15741865,4,14,2704.16,13,0,1,1,1,2026-04-30
15741865,5,14,563.91,12,1,1,1,0,2026-05-31
15741865,6,22,1279.78,15,0,1,0,0,2026-06-30
15634143,1,17,1303.25,11,0,1,1,0,2026-01-31
15634143,2,9,745.08,12,1,0,1,0,2026-02-28
15634143,3,5,223.88,18,0,1,1,1,2026-03-31
15634143,4,10,483.48,10,0,0,1,0,2026-04-30
15634143,5,6,414.05,8,0,1,1,0,2026-05-31
15634143,6,9,238.0,10,0,1,1,0,2026-06-30
15609676,1,11,730.73,15,0,0,0,1,2026-01-31
15609676,2,5,645.26,13,0,0,1,0,2026-02-28
15609676,3,16,2361.76,4,0,1,0,0,2026-03-31
15609676,4,5,377.75,9,0,0,0,0,2026-04-30
15609676,5,12,1063.78,6,0,1,1,0,2026-05-31
15609676,6,7,759.87,9,0,1,1,0,2026-06-30
15761600,1,14,590.67,7,2,1,1,0,2026-01-31
15761600,2,9,459.78,7,0,1,0,1,2026-02-28
15761600,3,9,995.14,3,0,0,1,0,2026-03-31
15761600,4,9,482.23,2,0,1,1,0,2026-04-30
15761600,5,1,34.42,5,0,0,0,0,2026-05-31
15761600,6,7,401.96,3,0,1,0,0,2026-06-30
15676404,1,7,287.17,19,0,1,1,0,2026-01-31
15676404,2,10,572.2,14,0,0,1,0,2026-02-28
15676404,3,6,257.56,2,1,0,1,0,2026-03-31
15676404,4,4,428.27,6,2,0,1,0,2026-04-30
15676404,5,5,313.46,6,0,0,1,1,2026-05-31
15676404,6,2,177.4,7,1,0,1,0,2026-06-30
15659236,1,16,766.95,12,0,0,1,0,2026-01-31
15659236,2,20,733.82,12,1,1,1,0,2026-02-28
15659236,3,16,766.0,11,1,0,1,0,2026-03-31
15659236,4,16,1097.61,10,1,0,0,0,2026-04-30
15659236,5,18,660.05,14,0,1,1,1,2026-05-31
15659236,6,14,1213.28,14,0,1,1,0,2026-06-30
15690440,1,19,1050.51,9,1,0,0,0,2026-01-31
15690440,2,9,242.49,5,0,1,1,0,2026-02-28
15690440,3,13,887.5,6,0,0,1,0,2026-03-31
15690440,4,16,800.85,3,1,1,1,1,2026-04-30
15690440,5,14,516.87,3,0,1,1,0,2026-05-31
15690440,6,14,986.15,1,2,0,1,0,2026-06-30
15694601,1,8,1256.32,10,1,1,1,0,2026-01-31
15694601,2,9,469.33,8,1,1,0,0,2026-02-28
15694601,3,8,291.59,17,0,0,1,0,2026-03-31
15694601,4,13,846.84,12,0,0,1,0,2026-04-30
15694601,5,6,613.35,8,1,1,1,0,2026-05-31
15694601,6,9,357.98,10,0,1,0,1,2026-06-30
15812262,1,9,469.22,10,0,0,0,0,2026-01-31
15812262,2,9,365.7,13,0,1,1,0,2026-02-28
15812262,3,4,387.26,6,2,1,1,1,2026-03-31
15812262,4,3,209.09,3,3,0,1,1,2026-04-30
15812262,5,0,0.0,1,1,1,0,0,2026-05-31
15812262,6,3,92.65,5,3,1,1,0,2026-06-30
15762821,1,14,975.65,8,2,1,1,0,2026-01-31
15762821,2,15,1677.3,13,1,0,1,0,2026-02-28
15762821,3,18,1261.46,11,0,1,1,0,2026-03-31
15762821,4,20,1107.32,10,0,0,0,0,2026-04-30
15762821,5,21,1337.03,17,0,0,1,0,2026-05-31
15762821,6,14,1004.29,11,1,0,1,0,2026-06-30
15669301,1,11,547.87,13,0,1,1,0,2026-01-31
15669301,2,8,449.83,8,0,0,0,0,2026-02-28
15669301,3,6,566.87,10,0,0,1,0,2026-03-31
15669301,4,9,588.46,10,0,0,1,0,2026-04-30
15669301,5,2,162.79,13,0,1,0,0,2026-05-31
15669301,6,12,1017.04,9,0,0,1,0,2026-06-30
15672640,1,21,1152.58,7,0,0,0,1,2026-01-31
15672640,2,12,242.72,16,0,0,1,0,2026-02-28
15672640,3,16,570.5,12,0,1,0,0,2026-03-31
15672640,4,14,1031.62,13,1,0,1,0,2026-04-30
15672640,5,15,694.4,2,2,0,1,0,2026-05-31
15672640,6,15,652.93,13,0,0,1,0,2026-06-30
15750458,1,23,1591.37,11,0,0,1,0,2026-01-31
15750458,2,21,1753.52,12,1,0,1,0,2026-02-28
15750458,3,17,330.65,14,0,1,1,0,2026-03-31
15750458,4,20,1424.58,10,0,1,0,0,2026-04-30
15750458,5,18,2418.74,8,1,0,0,0,2026-05-31
15750458,6,19,4518.54,17,1,1,1,0,2026-06-30
15627251,1,25,1416.5,7,0,1,0,0,2026-01-31
15627251,2,14,1241.39,17,1,1,1,1,2026-02-28
15627251,3,17,1401.6,14,0,0,1,0,2026-03-31
15627251,4,16,602.36,13,0,1,1,0,2026-04-30
15627251,5,17,1857.41,9,0,0,0,0,2026-05-31
15627251,6,10,440.73,10,0,1,1,0,2026-06-30
15764294,1,21,475.49,16,0,0,0,0,2026-01-31
15764294,2,21,1706.76,9,0,0,1,0,2026-02-28
15764294,3,13,314.5,9,0,0,1,0,2026-03-31
15764294,4,9,221.18,12,1,1,1,0,2026-04-30
15764294,5,13,551.57,10,2,0,1,0,2026-05-31
15764294,6,11,1074.62,7,0,0,1,0,2026-06-30
15659962,1,20,1088.69,13,1,0,0,1,2026-01-31
15659962,2,18,2182.78,11,0,1,0,1,2026-02-28
15659962,3,17,1035.25,11,0,1,1,0,2026-03-31
15659962,4,10,462.92,9,1,1,0,0,2026-04-30
