customer_id,segment
15613886,Promising
15792916,Loyalist
15710408,Loyalist
15598695,Champion
15649354,Loyalist
15737556,Champion
15671610,Loyalist
15625092,At Risk
15741032,Loyalist
15750014,Promising
15784761,At Risk
15768359,Loyalist
15805769,Loyalist
15719508,At Risk
15609011,At Risk
15703106,Loyalist
15626795,Loyalist
15773731,Loyalist
15756196,Champion
15687903,Loyalist
15777599,Champion
15754577,At Risk
15584113,Loyalist
15669589,Promising
15632793,Loyalist
15711130,At Risk
15615254,Loyalist
15720583,Promising
15780432,Loyalist
15673223,Loyalist
15807989,Champion
15761168,Loyalist
15651272,Loyalist
15812832,Loyalist
15680517,Loyalist
15750569,At Risk
15690743,Loyalist
15627741,Promising
15712121,Loyalist
15805429,Loyalist
15814923,Loyalist
15589230,Promising
15775490,Loyalist
15749727,Champion
15619238,Loyalist
15593468,Loyalist
15718454,Promising
15789498,Loyalist
15744691,At Risk
15708289,Loyalist
15790412,Champion
15741416,Promising
15598894,Loyalist
15663294,Promising
15572728,Loyalist
15706729,Promising
15674433,Promising
15641170,Loyalist
15806284,Promising
15690958,Promising
15606386,At Risk
15682322,Champion
15579915,Loyalist
15681928,Loyalist
15734005,Promising
15650432,Loyalist
15592578,Loyalist
15671243,At Risk
15775709,Loyalist
15702631,Promising
15602282,Loyalist
15717879,Loyalist
15740878,Champion
15794468,Loyalist
15773277,Loyalist
15572657,Loyalist
15800295,Loyalist
15672397,Promising
15684921,Loyalist
15720676,Loyalist
15731829,Loyalist
15732672,Loyalist
15692406,Loyalist
15764405,Champion
15757537,Loyalist
15793307,At Risk
15660679,Loyalist
15666856,Promising
15687372,At Risk
15667289,At Risk
15624641,Loyalist
15734610,At Risk
15631882,At Risk
15642709,Loyalist
15811026,Loyalist
15596303,Promising
15787255,At Risk
15617166,Promising
15742442,Loyalist
15758692,Loyalist
15568238,Champion
15730353,Loyalist
15731555,At Risk
15582404,Loyalist
15721462,Promising
15632899,Loyalist
15808526,Loyalist
15694349,Loyalist
15718465,At Risk
15682995,Promising
15584776,Loyalist
15777772,Loyalist
15576156,Loyalist
15646756,Loyalist
15742886,Promising
15586135,Loyalist
15616152,At Risk
15721460,At Risk
15727317,At Risk
15649536,Loyalist
15754929,Loyalist
15572051,Loyalist
15668142,Loyalist
15701176,Loyalist
15708422,Promising
15655632,Promising
15744606,Loyalist
15612140,Loyalist
15656086,Loyalist
15655298,Loyalist
15644796,Champion
15726250,Loyalist
15764432,Promising
15631721,Champion
15707479,Loyalist
15579826,At Risk
15668104,Loyalist
15641604,At Risk
15587240,Loyalist
15680767,Champion
15601594,At Risk
15589969,Loyalist
15703728,At Risk
15617790,Loyalist
15662500,Loyalist
15778526,At Risk
15670584,Promising
15748069,Loyalist
15680597,Promising
15628992,Promising
15719624,Loyalist
15812767,Loyalist
15689201,Promising
15614716,Promising
15683618,Loyalist
15799631,Champion
15692259,Loyalist
15590966,Loyalist
15656426,Loyalist
15675256,Loyalist
15751185,At Risk
15789582,At Risk
15651103,Loyalist
15672299,Champion
15772250,At Risk
15763922,Loyalist
15633870,Champion
15624323,Loyalist
15688612,Loyalist
15694644,Loyalist
15587174,Champion
15579559,Loyalist
15775430,Loyalist
15623695,Loyalist
15760849,Promising
15813095,Promising
15705281,Loyalist
15812594,Loyalist
15626322,Loyalist
15723105,Loyalist
15588449,Loyalist
15794849,Loyalist
15620000,Champion
15799720,Champion
15711287,Loyalist
15613102,Promising
15621440,Promising
15677146,Loyalist
15801169,Loyalist
15722425,Loyalist
15682421,Promising
15691910,At Risk
15721779,Loyalist
15579548,Loyalist
15681075,Promising
15607884,Champion
15767757,Loyalist
15791550,Loyalist
15658589,Promising
15670822,Loyalist
15629744,Champion
15660768,Promising
15726310,Loyalist
15641298,Loyalist
15625675,Promising
15713354,Loyalist
15633866,Promising
15704231,Loyalist
15735400,Loyalist
15632826,Loyalist
15751022,Champion
15664737,Champion
15681126,Promising
15738954,Loyalist
15662263,Loyalist
15621611,Loyalist
15783752,Loyalist
15709474,Loyalist
15701280,Loyalist
15671104,Loyalist
15796434,Loyalist
15781505,Loyalist
15625819,Loyalist
15753174,At Risk
15654067,Loyalist
15724719,Loyalist
15624695,Loyalist
15718216,Loyalist
15586300,Champion
15783349,Promising
15725767,Loyalist
15791925,Loyalist
15793585,Champion
15576641,Loyalist
15749519,At Risk
15684960,At Risk
15591286,Loyalist
15668323,Promising
15608528,At Risk
15645184,Promising
15702566,Loyalist
15660840,Loyalist
15750811,Loyalist
15733842,Promising
15581526,Promising
15662751,Promising
15684319,Loyalist
15702190,Loyalist
15588517,Champion
15801863,Promising
15584271,Loyalist
15700366,Loyalist
15804038,Loyalist
15720820,Champion
15743759,Loyalist
15749947,Champion
15670496,Loyalist
15746664,Loyalist
15745533,At Risk
15761497,At Risk
15628600,At Risk
15627002,Promising
15614635,Promising
15731281,Loyalist
15814022,Loyalist
15659194,Loyalist
15745030,Promising
15691817,At Risk
15707488,Loyalist
15784700,Loyalist
15710397,Loyalist
15687648,Promising
15732281,Loyalist
15607230,Champion
15567630,Loyalist
15587507,At Risk
15733904,Loyalist
15709511,Loyalist
15579616,Champion
15694852,Loyalist
15589924,Promising
15799300,Promising
15731330,Loyalist
15694129,Loyalist
15620372,Loyalist
15744622,Loyalist
15799815,Loyalist
15759250,Loyalist
15732643,Promising
15690540,Promising
15803078,Promising
15652180,Promising
15741195,Loyalist
15743490,At Risk
15575510,Promising
15732610,Loyalist
15602909,Champion
15734058,Loyalist
15801788,Loyalist
15702462,Loyalist
15683416,At Risk
15794187,Loyalist
15792989,Promising
15613734,Champion
15606177,Promising
15636700,Loyalist
15645766,Champion
15671345,Loyalist
15652469,Promising
15749638,Loyalist
15728706,At Risk
15735439,Promising
15778696,Loyalist
15624744,Loyalist
15584338,Promising
15726178,At Risk
15794939,Loyalist
15788068,At Risk
15572956,Loyalist
15780386,Loyalist
15791114,Promising
15708046,Promising
15719779,Promising
15591550,Loyalist
15639368,Promising
15699830,Champion
15569264,Loyalist
15595158,Loyalist
15599126,Promising
15650575,Champion
15641490,Loyalist
15680234,Promising
15592230,Loyalist
15626212,Loyalist
15700627,At Risk
15782641,Loyalist
15784445,Promising
15813681,Promising
15596649,Loyalist
15700460,Loyalist
15724076,At Risk
15784000,Loyalist
15733966,Loyalist
15612667,Promising
15654025,At Risk
15589431,Promising
15578238,At Risk
15566269,Loyalist
15639217,Loyalist
15688644,Promising
15662426,Promising
15720511,Loyalist
15567246,Loyalist
15647965,Champion
15679048,Promising
15675749,Promising
15782181,Loyalist
15795738,Loyalist
15773751,Promising
15655436,Promising
15691396,Loyalist
15796958,Loyalist
15801832,Promising
15661349,Loyalist
15719265,At Risk
15779985,Promising
15663410,At Risk
15704144,Promising
15774104,Promising
15812230,At Risk
15742848,Loyalist
15745326,At Risk
15674541,At Risk
15728564,Champion
15580701,Loyalist
15688973,Loyalist
15709412,Champion
15607753,Loyalist
15705352,Loyalist
15602500,Promising
15672437,Promising
15720968,Promising
15730796,Loyalist
15768219,Promising
15663883,Champion
15589296,Loyalist
15586425,Loyalist
15679813,Promising
15681410,Loyalist
15668283,At Risk
15624072,Loyalist
15669664,At Risk
15682728,Loyalist
15573851,At Risk
15733661,Loyalist
15710012,Promising
15763327,Champion
15668853,Promising
15639303,Loyalist
15691011,Champion
15638513,Loyalist
15648933,Loyalist
15628904,Loyalist
15644788,Loyalist
15598161,At Risk
15745624,Loyalist
15733169,Loyalist
15801417,Loyalist
15592707,Promising
15593954,At Risk
15714431,Promising
15638257,Promising
15690939,Loyalist
15723613,Loyalist
15813640,Loyalist
15707322,At Risk
15588918,Loyalist
15600357,Promising
15747014,Promising
15809830,Champion
15662245,Promising
15651075,Loyalist
15594456,Loyalist
15583462,Loyalist
15757661,Loyalist
15729117,Promising
15749671,Champion
15566253,Loyalist
15595153,Loyalist
15698572,Promising
15674149,Loyalist
15623082,Promising
15797905,At Risk
15746028,Loyalist
15582951,Loyalist
15616471,Promising
15641575,Promising
15638803,Loyalist
15808283,Loyalist
15811200,Promising
15733476,Loyalist
15633274,Loyalist
15582168,At Risk
15807269,Promising
15602979,Promising
15660417,Loyalist
15590199,Promising
15641794,Loyalist
15779174,Promising
15785547,Loyalist
15795124,Loyalist
15718912,Loyalist
15592028,Loyalist
15580227,Loyalist
15657830,Loyalist
15798256,At Risk
15643819,Loyalist
15754301,Loyalist
15726855,At Risk
15755225,Loyalist
15725221,Loyalist
15789055,Promising
15617507,Loyalist
15668894,Loyalist
15589563,Promising
15693162,Loyalist
15750099,Loyalist
15795540,Promising
15794941,At Risk
15611848,Loyalist
15581237,Promising
15738150,Loyalist
15678571,Loyalist
15736124,Promising
15623202,Loyalist
15804201,Loyalist
15596863,Loyalist
15696277,Loyalist
15748608,Loyalist
15723864,At Risk
15802390,Promising
15774336,Champion
15648766,Loyalist
15659094,Loyalist
15606397,Promising
15642619,At Risk
15666032,Promising
15595842,At Risk
15753837,Loyalist
15783882,Loyalist
15799790,Loyalist
15628155,Loyalist
15703778,Loyalist
15722322,Promising
15639278,Champion
15568487,Loyalist
15682084,Loyalist
15642821,At Risk
15601387,Loyalist
15642515,Promising
15710421,Loyalist
15726774,Loyalist
15649078,Champion
15641877,Loyalist
15796496,Loyalist
15815690,Loyalist
15631739,Loyalist
15625584,Promising
15802466,Champion
15697028,Promising
15575759,Loyalist
15567442,Loyalist
15746805,Loyalist
15636330,At Risk
15714970,Promising
15653784,Promising
15693543,Champion
15773283,At Risk
15742534,Promising
15569878,Loyalist
15729454,Loyalist
15578375,Loyalist
15785559,Promising
15649414,Loyalist
15701605,Promising
15686696,Loyalist
15625586,Loyalist
15654975,Promising
15782993,Champion
15774382,Loyalist
15689602,Promising
15756155,Loyalist
15812647,Loyalist
15736043,Loyalist
15696744,Loyalist
15602572,Champion
15674765,Loyalist
15678725,Champion
15694444,At Risk
15795878,Loyalist
15735346,Loyalist
15687094,Loyalist
15790067,Loyalist
15605742,Promising
15566740,Loyalist
15664897,Promising
15585777,Loyalist
15650864,Loyalist
15806709,Loyalist
15633818,Loyalist
15713845,Loyalist
15639662,Promising
15567013,Loyalist
15777784,Loyalist
15800251,Loyalist
15651315,Loyalist
15651450,Loyalist
15784218,Promising
15572398,Champion
15707962,Loyalist
15705663,Loyalist
15645355,Loyalist
15729557,Loyalist
15631436,Loyalist
15583073,Promising
15614361,Loyalist
15724684,At Risk
15700083,Promising
15636541,Loyalist
15796015,Loyalist
15787222,Promising
15594270,Champion
15701524,Promising
15645847,At Risk
15708867,At Risk
15613140,Loyalist
15628893,Loyalist
15764073,Champion
15782879,Promising
15635964,At Risk
15726087,Loyalist
15726313,At Risk
15578073,Loyalist
15786249,Promising
15812850,Loyalist
15596972,Loyalist
15620579,Champion
15768270,Loyalist
15656597,Promising
15699446,Promising
15615004,Promising
15704771,Champion
15588372,Loyalist
15681439,Loyalist
15607509,Loyalist
15670343,Loyalist
15597968,At Risk
15658432,Loyalist
15616431,Loyalist
15796957,At Risk
15815552,Loyalist
15631871,Loyalist
15635870,Loyalist
15596713,Champion
15684211,Loyalist
15760521,Promising
15608408,Promising
15804721,At Risk
15730272,Loyalist
15741988,At Risk
15771728,At Risk
15605113,Promising
15661945,At Risk
15783816,Loyalist
15721207,Loyalist
15764072,Promising
15689412,Loyalist
15798385,Loyalist
15775339,Loyalist
15585256,Promising
15797329,Loyalist
15780220,Loyalist
15648951,Champion
15752409,Loyalist
15807524,Loyalist
15766649,Loyalist
15696812,Champion
15581295,At Risk
15663234,Loyalist
15741417,Champion
15695174,Loyalist
15665168,Loyalist
15601503,Loyalist
15706131,Loyalist
15782758,Loyalist
15591091,Loyalist
15715877,Promising
15756918,Promising
15746662,Promising
15626679,Loyalist
15793343,Champion
15576774,Loyalist
15801316,Loyalist
15800514,Promising
15662232,Promising
15737778,Loyalist
15782096,Loyalist
15783522,Loyalist
15785373,Loyalist
15756272,Loyalist
15615245,Loyalist
15600174,Loyalist
15752956,Champion
15644882,Loyalist
15766272,Promising
15800620,Loyalist
15569764,Promising
15747458,Loyalist
15573171,Promising
15736769,Loyalist
15763381,Promising
15814430,Loyalist
15638607,At Risk
15737133,Loyalist
15613945,Loyalist
15659937,Champion
15765287,Promising
15661723,Loyalist
15766064,Loyalist
15649616,Loyalist
15719017,Champion
15720919,Loyalist
15706706,Champion
15709653,Loyalist
15805104,Champion
15622442,Loyalist
15572801,Loyalist
15767598,Loyalist
15757897,Loyalist
15568104,Champion
15763414,Loyalist
15732265,Loyalist
15621974,Loyalist
15803947,Loyalist
15720706,Promising
15759290,Loyalist
15651664,At Risk
15795132,Loyalist
15811565,Loyalist
15713774,At Risk
15691840,Champion
15682021,Loyalist
15612931,Loyalist
15676707,Loyalist
15601383,Loyalist
15662662,Loyalist
15752694,Loyalist
15590683,Loyalist
15773591,Champion
15723620,Champion
15671779,Loyalist
15672966,Champion
15624667,Loyalist
15812888,At Risk
15724154,At Risk
15749540,Loyalist
15621063,Loyalist
15661626,At Risk
15698703,Loyalist
15801431,Loyalist
15649451,Champion
15626156,Loyalist
15606158,Loyalist
15589496,Loyalist
15730345,Promising
15572038,Loyalist
15643439,Champion
15604158,Champion
15657396,Champion
15709478,Promising
15628824,Loyalist
15814519,Loyalist
15636520,Promising
15794414,Loyalist
15643671,At Risk
15700650,Loyalist
15680224,Champion
15784286,Loyalist
15693996,Promising
15764343,At Risk
15704168,Loyalist
15680197,Champion
15633729,Loyalist
15577683,Loyalist
15800746,Loyalist
15788686,Champion
15742798,Loyalist
15596647,Loyalist
15756070,Loyalist
15775116,Loyalist
15575428,Promising
15654074,Loyalist
15695872,Promising
15568885,Loyalist
15725036,Loyalist
15632665,Promising
15571476,Promising
15776850,Promising
15623649,Loyalist
15751131,Loyalist
15688128,Loyalist
15678412,At Risk
15770291,Loyalist
15583392,At Risk
15690731,Loyalist
15697948,Loyalist
15608328,Loyalist
15766378,Champion
15600813,Loyalist
15706217,Champion
15601417,Loyalist
15610972,Loyalist
15674620,Champion
15785350,Loyalist
15749119,Loyalist
15756535,Loyalist
15700965,Champion
15791851,Promising
15717156,Loyalist
15740846,Loyalist
15573284,At Risk
15729083,Promising
15611612,Promising
15694381,At Risk
15651737,Promising
15663168,Loyalist
15643426,Loyalist
15618245,Promising
15717527,At Risk
15793478,Loyalist
15642248,Loyalist
15640377,Promising
15723950,Promising
15590327,Loyalist
15706199,Loyalist
15671514,Champion
15727041,Champion
15738063,Promising
15711733,Loyalist
15652320,Loyalist
15634180,Loyalist
15694566,Loyalist
15726103,At Risk
15646351,Loyalist
15730044,At Risk
15795186,Loyalist
15784890,Loyalist
15694125,Loyalist
15565891,Loyalist
15674254,Loyalist
15775206,Loyalist
15797627,Promising
15649853,Loyalist
15610379,Loyalist
15659800,Promising
15716236,Loyalist
15672053,Promising
15663933,Loyalist
15814236,Promising
15583597,Promising
15607395,Loyalist
15694556,At Risk
15744109,Loyalist
15800688,Loyalist
15810878,Loyalist
15587835,Loyalist
15763515,Loyalist
15725882,Promising
15788022,Loyalist
15663917,Promising
15656865,Loyalist
15667971,Champion
15800366,Loyalist
15717231,Loyalist
15643188,At Risk
15671351,Promising
15573628,At Risk
15698953,At Risk
15753888,Loyalist
15737961,Promising
15801701,Champion
15684419,At Risk
15794266,Loyalist
15810711,Loyalist
15771270,Loyalist
15607786,Loyalist
15624519,At Risk
15799910,Promising
15602479,Loyalist
15617419,Champion
15657603,Loyalist
15570379,At Risk
15772996,Promising
15729574,Loyalist
15737267,At Risk
15799128,Loyalist
15813327,Loyalist
15711921,Loyalist
15654300,Loyalist
15569945,Promising
15569666,At Risk
15681887,Promising
15608873,At Risk
15762091,Loyalist
15722053,Loyalist
15782100,Loyalist
15765300,At Risk
15743570,Loyalist
15608541,At Risk
15750671,Loyalist
15813659,At Risk
15757867,Loyalist
15652914,Loyalist
15723818,Loyalist
15713819,Loyalist
15656484,Loyalist
15778515,Loyalist
15803840,Loyalist
15735339,Loyalist
15600392,Champion
15625740,Loyalist
15663817,Loyalist
15734461,Promising
15780142,Promising
15709920,Promising
15684248,Champion
15643158,Loyalist
15693902,Promising
15578307,Champion
15585379,Promising
15758510,Loyalist
15692918,Loyalist
15705301,Champion
15718231,Promising
15567991,Promising
15772650,Loyalist
15574795,Promising
15706036,Champion
15723856,Loyalist
15812920,Loyalist
15691287,Promising
15804797,Loyalist
15708650,Promising
15712777,Loyalist
15786469,Promising
15669219,Loyalist
15641004,Loyalist
15648067,Promising
15704014,Loyalist
15645136,Promising
15709604,Promising
15713637,Promising
15793901,Promising
15569759,At Risk
15712930,Promising
15586504,Loyalist
15677317,Loyalist
15664270,At Risk
15731519,Loyalist
15745623,Loyalist
15813862,Champion
15641934,At Risk
15713043,Champion
15700749,Loyalist
15697567,Loyalist
15715414,Loyalist
15639530,Promising
15726058,Champion
15725665,At Risk
15698872,Promising
15812184,Promising
15742609,Promising
15815043,At Risk
15640648,Champion
15627203,Loyalist
15786196,At Risk
15612095,At Risk
15674368,Promising
15783477,Loyalist
15757559,At Risk
15591036,Loyalist
15761241,Loyalist
15695078,Loyalist
15645744,Loyalist
15566988,At Risk
15749300,Promising
15594340,Loyalist
15607065,Loyalist
15778089,Promising
15773723,Loyalist
15697035,Loyalist
15679668,Loyalist
15709861,Loyalist
15791958,Champion
15791030,Promising
15695339,At Risk
15658813,Champion
15715709,Loyalist
15722533,Loyalist
15683118,Loyalist
15672798,Loyalist
15680112,Loyalist
15714575,Loyalist
15806808,At Risk
15590637,Champion
15657535,Loyalist
15696141,Loyalist
15811947,Promising
15649024,Loyalist
15594928,Loyalist
15765532,Loyalist
15741719,Loyalist
15665629,Loyalist
15728917,At Risk
15762993,Loyalist
15571193,Promising
15653521,Loyalist
15802220,Loyalist
15644132,Loyalist
15600832,Loyalist
15797919,Promising
15603743,Promising
15579714,Champion
15634295,Promising
15786680,Loyalist
15623499,At Risk
15691823,Loyalist
15809279,Loyalist
15758039,Champion
15807163,Loyalist
15631639,Loyalist
15713770,Loyalist
15698167,Promising
15781710,Loyalist
15801296,Loyalist
15704378,Loyalist
15767891,Loyalist
15640667,Loyalist
15702145,Loyalist
15679738,Loyalist
15636634,Loyalist
15809227,Promising
15601811,At Risk
15625494,Champion
15723737,Loyalist
15682955,Promising
15758856,At Risk
15746065,Champion
15783865,Loyalist
15745455,Loyalist
15583033,Loyalist
15644212,Promising
15735688,Loyalist
15658577,At Risk
15606887,Loyalist
15783026,Promising
15579892,Loyalist
15802088,Loyalist
15589323,Champion
15636395,Loyalist
15712772,Loyalist
15700937,Loyalist
15766659,Loyalist
15814033,Promising
15783007,Promising
15654183,Loyalist
15609899,Loyalist
15747323,At Risk
15582591,Loyalist
15738835,Loyalist
15782404,Promising
15697480,Champion
15697045,Champion
15781234,Promising
15579891,Loyalist
15805690,Loyalist
15612139,Promising
15568834,Loyalist
15709917,At Risk
15718843,Promising
15799494,Loyalist
15673439,Loyalist
15669011,Loyalist
15581388,Loyalist
15743153,Promising
15579787,Loyalist
15759966,Loyalist
15601045,Loyalist
15764021,Promising
15687218,Loyalist
15626452,Loyalist
15700964,Loyalist
15768887,Loyalist
15735358,Loyalist
15749472,At Risk
15685872,Promising
15760851,Loyalist
15734588,Promising
15784594,Promising
15606435,Promising
15790247,Champion
15676433,Loyalist
15625905,Promising
15626414,Loyalist
15623220,At Risk
15752857,At Risk
15677908,Loyalist
15773013,Promising
15623972,Loyalist
15738627,Champion
15643392,Loyalist
15684868,At Risk
15627854,Loyalist
15669253,Loyalist
15758023,At Risk
15574558,Champion
15635256,Loyalist
15680399,Promising
15674720,Loyalist
15580249,At Risk
15675431,Loyalist
15698285,Loyalist
15810775,Promising
15678173,Loyalist
15665222,At Risk
15803908,Champion
15586039,Loyalist
15802570,Loyalist
15781451,Loyalist
15721019,Loyalist
15738588,Promising
15730657,Loyalist
15739292,Loyalist
15725945,Promising
15813159,Loyalist
15636820,Loyalist
15603880,Promising
15619494,Loyalist
15596992,At Risk
15735025,Loyalist
15730759,Loyalist
15752912,Loyalist
15711316,Promising
15738785,Champion
15777896,Promising
15628963,Loyalist
15742126,Champion
15575623,Loyalist
15741652,Loyalist
15738884,Loyalist
15615050,Champion
15803005,Loyalist
15743498,At Risk
15720463,Promising
15588695,Loyalist
15665802,Champion
15571144,Champion
15750731,At Risk
15605134,Promising
15626044,Loyalist
15737910,Loyalist
15761076,Loyalist
15710105,Loyalist
15577402,Champion
15803337,Loyalist
15654372,Promising
15585867,Promising
15662488,Loyalist
15604813,Champion
15611644,Promising
15674928,Promising
15656100,At Risk
15764293,Promising
15636423,Loyalist
15607629,At Risk
15577313,Loyalist
15714493,Champion
15643359,Loyalist
15687913,Loyalist
15790935,Loyalist
15708693,Promising
15672016,Promising
15727605,Loyalist
15651144,Promising
15749401,At Risk
15691874,Loyalist
15620735,Loyalist
15769781,Champion
15624611,Champion
15773071,Loyalist
15720371,At Risk
15717984,At Risk
15806407,Loyalist
15785042,Loyalist
15809302,Promising
15677550,Promising
15654096,Loyalist
15617320,At Risk
15653065,Loyalist
15649112,Loyalist
15690526,Promising
15806945,Loyalist
15670066,Champion
15625761,At Risk
15761525,Loyalist
15735080,Promising
15619537,Loyalist
15598162,Loyalist
15694300,Loyalist
15637235,Loyalist
15612444,Loyalist
15626457,Promising
15627995,Loyalist
15706128,Promising
15666430,Loyalist
15627385,Loyalist
15581323,Loyalist
15608109,Champion
15801942,At Risk
15567431,Promising
15810167,Loyalist
15644501,Loyalist
15785290,Loyalist
15611157,Promising
15673837,Loyalist
15656822,At Risk
15580560,Promising
15760641,Promising
15587584,Loyalist
15604146,Champion
15813974,Loyalist
15746986,Loyalist
15759741,Loyalist
15734892,Loyalist
15797194,Loyalist
15723786,Loyalist
15642726,At Risk
15664339,At Risk
15754526,Loyalist
15703037,Loyalist
15751412,Loyalist
15609558,Loyalist
15572408,Loyalist
15613923,Loyalist
15747000,Loyalist
15731781,Loyalist
15727198,Promising
15794273,Promising
15804950,Champion
15576304,Loyalist
15645200,At Risk
15779627,Promising
15750755,Loyalist
15569654,Loyalist
15753079,At Risk
15684995,Loyalist
15790763,At Risk
15766458,Promising
15616221,Loyalist
15776124,Loyalist
15665811,Loyalist
15729804,Champion
15714062,Loyalist
15592197,Loyalist
15793116,Loyalist
15638231,Promising
15697678,Champion
15800412,Champion
15597610,Loyalist
15726634,At Risk
15670866,Promising
15667462,Loyalist
15662574,Promising
15716926,Loyalist
15603554,At Risk
15716800,Promising
15679429,Promising
15616122,Champion
15742172,Loyalist
15792305,At Risk
15636016,Loyalist
15733138,Loyalist
15669741,Loyalist
15616954,Loyalist
15729238,Promising
15718242,At Risk
15682914,Promising
15654274,Loyalist
15691457,Promising
15719649,Loyalist
15778897,Promising
15589437,Loyalist
15682369,Loyalist
15626507,Promising
15571995,Promising
15673333,Loyalist
15748752,Promising
15725302,Loyalist
15722083,Loyalist
15771442,Loyalist
15803633,At Risk
15672185,At Risk
15806486,At Risk
15570895,Loyalist
15614520,Loyalist
15687492,Loyalist
15675337,Loyalist
15721047,Promising
15589017,At Risk
15611186,Promising
15617301,Loyalist
15726046,Promising
15585748,Champion
15672826,Champion
15595162,Loyalist
15650026,Promising
15745826,Loyalist
15708610,Loyalist
15624471,Loyalist
15590097,Loyalist
15689328,At Risk
15582154,Loyalist
15734626,Promising
15702806,Loyalist
15620756,Loyalist
15611331,Promising
15576935,Promising
15661275,At Risk
15814940,Champion
15768471,At Risk
15697391,Loyalist
15793346,Loyalist
15608338,At Risk
15578546,Loyalist
15656921,Loyalist
15761340,Loyalist
15591135,Promising
15623219,Loyalist
15655229,Loyalist
15805884,Loyalist
15668289,Promising
15568562,Loyalist
15773276,At Risk
15622801,Loyalist
15779886,Loyalist
15713673,Promising
15783083,Loyalist
15742824,Loyalist
15621550,At Risk
15799480,Promising
15625247,Promising
15755241,Promising
15575679,Loyalist
15668235,Loyalist
15683183,At Risk
15684592,Loyalist
15591169,At Risk
15653455,Promising
15732563,Champion
15656471,Champion
15598510,Loyalist
15766427,At Risk
15785342,Champion
15641595,Loyalist
15798429,Champion
15648136,Loyalist
15812482,Loyalist
15790810,Loyalist
15687421,At Risk
15765643,Champion
15654878,Loyalist
15686835,At Risk
15768340,Loyalist
15673599,Loyalist
15689096,Promising
15684294,Promising
15615828,Loyalist
15746012,Promising
15615797,Loyalist
15788494,Loyalist
15793856,Loyalist
15629545,Loyalist
15661198,Promising
15715117,Loyalist
15701074,Loyalist
15793046,Loyalist
15623744,Loyalist
15611329,Champion
15740428,Promising
15781534,Loyalist
15618243,Promising
15784161,Loyalist
15700325,Loyalist
15659064,Champion
15658364,Promising
15704340,Loyalist
15793455,At Risk
15579777,Loyalist
15632345,Loyalist
15814468,Promising
15754820,Champion
15707505,Loyalist
15699507,Champion
15799600,Promising
15794472,Loyalist
15646632,Loyalist
15676353,Loyalist
15566312,At Risk
15570414,Loyalist
15776743,Champion
15674637,Loyalist
15730418,Promising
15739972,At Risk
15661591,Promising
15675585,Promising
15814750,Champion
15593454,Loyalist
15663421,Loyalist
15576196,At Risk
15677324,Loyalist
15568742,Loyalist
15693764,At Risk
15714260,Promising
15798200,At Risk
15656627,Loyalist
15791111,At Risk
15638269,Promising
15807473,Promising
15708534,At Risk
15640686,At Risk
15588904,Loyalist
15768763,Promising
15770543,Loyalist
15642162,Promising
15714046,Loyalist
15575060,Loyalist
15812040,Loyalist
15812073,Champion
15706810,Promising
15584090,Champion
15810807,Loyalist
15582033,Loyalist
15687607,Loyalist
15588406,Loyalist
15784099,Loyalist
15701352,Loyalist
15789371,Loyalist
15602845,Promising
15707918,Promising
15602812,Promising
15675888,Loyalist
15591822,Loyalist
15738501,Loyalist
15585907,Loyalist
15579040,At Risk
15804211,Loyalist
15736126,Promising
15745399,At Risk
15760749,Loyalist
15637118,Loyalist
15657829,Loyalist
15738497,Loyalist
15690695,Champion
15762351,Promising
15791172,Promising
15598982,Loyalist
15734765,Loyalist
15642912,Promising
15769516,Loyalist
15789379,Loyalist
15695103,Champion
15801924,Loyalist
15767804,Loyalist
15718039,Promising
15579994,Loyalist
15595037,Loyalist
15600720,Loyalist
15782608,Loyalist
15566894,Loyalist
15749123,At Risk
15668943,Promising
15577423,Loyalist
15623102,Champion
15728012,Loyalist
15683363,Promising
15699335,Loyalist
15574369,Loyalist
15703167,At Risk
15754874,Loyalist
15723216,Promising
15725094,Loyalist
15647974,Loyalist
15583371,Promising
15772559,Loyalist
15711251,At Risk
15719212,Loyalist
15764927,Loyalist
15731412,Loyalist
15719170,Promising
15596011,Loyalist
15614834,Loyalist
15600510,Loyalist
15625706,At Risk
15781409,Loyalist
15722583,Champion
15677243,Loyalist
15815070,Loyalist
15705899,Promising
15701522,Champion
15755978,Loyalist
15722090,Loyalist
15783526,Promising
15632125,Loyalist
15688395,Loyalist
15666975,Loyalist
15682211,Promising
15637411,Promising
15591512,Promising
15606855,Champion
15763683,Loyalist
15641782,Loyalist
15677184,Loyalist
15775042,Loyalist
15616630,Loyalist
15800233,Loyalist
15588419,Loyalist
15595557,Loyalist
15626143,Promising
15566030,Loyalist
15701412,Loyalist
15702464,Loyalist
15573348,Loyalist
15704160,At Risk
15693704,Champion
15664752,Loyalist
15628292,Loyalist
15621195,Loyalist
15668629,Promising
15635197,Loyalist
15592761,Loyalist
15574283,Promising
15598097,Loyalist
15711352,Loyalist
15620751,Promising
15656717,Loyalist
15643121,Loyalist
15723671,Loyalist
15752846,Champion
15640852,At Risk
15789313,Loyalist
15793688,At Risk
15770405,Loyalist
15702561,Loyalist
15625964,Loyalist
15761364,Loyalist
15590286,Promising
15587978,Loyalist
15773242,Promising
15761053,At Risk
15702095,At Risk
15764253,Loyalist
15700801,At Risk
15730590,Promising
15643916,Loyalist
15720636,Loyalist
15795429,Champion
